NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_172	OR4K15	na	22957	-0.0052958144806325436	-0.12199468	No	
row_173	OR2T10	na	23282	-0.0061818575486540794	-0.12754498	No	
row_174	OR5M3	na	23345	-0.006354730576276779	-0.12831162	No	
row_175	OR7G3	na	23580	-0.00703528244048357	-0.1321733	No	
row_176	OR4C45	na	23755	-0.0075126211158931255	-0.13491449	No	
row_177	OR11H1	na	23794	-0.007635040674358606	-0.13517068	No	
row_178	OR7D2	na	23918	-0.007939767092466354	-0.13695823	No	
row_179	OR13A1	na	23970	-0.008065083995461464	-0.13742672	No	
row_180	OR52E6	na	24249	-0.008809346705675125	-0.14198877	No	
row_181	OR2AT4	na	24357	-0.009113757871091366	-0.1434177	No	
row_182	OR9I1	na	24514	-0.00959391426295042	-0.14571202	No	
row_183	OR10A3	na	24640	-0.009895477443933487	-0.14742427	No	
row_184	OR51B5	na	24756	-0.010238967835903168	-0.14893468	No	
row_185	OR10G2	na	24892	-0.010634157806634903	-0.15078694	No	
row_186	GUCY2D	na	24965	-0.010814678855240345	-0.15148099	No	
row_187	OR4E2	na	25017	-0.010945084504783154	-0.15178494	No	
row_188	OR6T1	na	25333	-0.011779462918639183	-0.15685147	No	
row_189	OR6C68	na	25343	-0.011811580508947372	-0.15634066	No	
row_190	OR4Q3	na	25434	-0.012053625658154488	-0.1572919	No	
row_191	OR51D1	na	25518	-0.012265942059457302	-0.15810345	No	
row_192	OR5AP2	na	25880	-0.013223975896835327	-0.1639256	No	
row_193	OR2T33	na	25981	-0.013495826162397861	-0.16497666	No	
row_194	OR6B1	na	26124	-0.01390138640999794	-0.16676979	No	
row_195	OR6B3	na	26764	-0.015714416280388832	-0.17751499	No	
row_196	OR1D5	na	27109	-0.016688134521245956	-0.18282948	No	
row_197	OR13C9	na	27493	-0.017736895009875298	-0.18879466	No	
row_198	OR6C3	na	27525	-0.017820248380303383	-0.18834144	No	
row_199	OR11A1	na	27647	-0.018104996532201767	-0.18951179	No	
row_200	OR13C2	na	28124	-0.01942257396876812	-0.19707519	No	
row_201	OR10J3	na	28275	-0.019884780049324036	-0.19867226	No	
row_202	OR2T6	na	28851	-0.02149234525859356	-0.20792125	No	
row_203	OR10H3	na	29035	-0.022063031792640686	-0.20999517	No	
row_204	OR56A5	na	29072	-0.022166036069393158	-0.20938477	No	
row_205	OR2T3	na	29110	-0.02227712608873844	-0.20878625	No	
row_206	OR51G1	na	29450	-0.02318505011498928	-0.21363847	No	
row_207	CAMK2G	na	29644	-0.023678846657276154	-0.21580228	No	
row_208	OR8B12	na	29848	-0.024289017543196678	-0.21811344	No	
row_209	OR10Q1	na	29892	-0.024420790374279022	-0.21750177	No	
row_210	OR5M1	na	29930	-0.024510817602276802	-0.21677564	No	
row_211	OR5H2	na	29951	-0.024558518081903458	-0.21573703	No	
row_212	ADCY3	na	30182	-0.02515632100403309	-0.2184906	No	
row_213	OR2T8	na	30252	-0.02534549869596958	-0.21829984	No	
row_214	OR8G1	na	30324	-0.02555069327354431	-0.21813379	No	
row_215	OR5V1	na	30477	-0.025972533971071243	-0.21941952	No	
row_216	OR2B6	na	30526	-0.02608681097626686	-0.2188038	No	
row_217	GUCA1C	na	31082	-0.027634290978312492	-0.22733746	No	
row_218	OR56B1	na	31341	-0.02834063023328781	-0.2304193	No	
row_219	OR10H1	na	31357	-0.028377994894981384	-0.22907138	No	
row_220	CNGA4	na	31755	-0.02949117310345173	-0.23462012	No	
row_221	OR56B4	na	32179	-0.03066329099237919	-0.24057566	No	
row_222	OR51E1	na	32541	-0.03171826899051666	-0.24534123	No	
row_223	OR2M4	na	32714	-0.03223080560564995	-0.24663384	No	
row_224	CLCA1	na	32898	-0.032685570418834686	-0.24810089	No	
row_225	OR6N1	na	33592	-0.03458518534898758	-0.25875193	No	
row_226	OR2W1	na	33740	-0.03496804088354111	-0.25943264	No	
row_227	OR13C3	na	33741	-0.03496804088354111	-0.25743493	No	
row_228	OR2AG2	na	33787	-0.03510727360844612	-0.2562492	No	
